9/14/16,7:25:00,-9.329,159.1673,Earthquake,14,6,MWW
9/15/16,5:57:24,12.44,-86.6423,Earthquake,10,5.7,MWW
9/16/16,18:38:05,-29.1551,60.9158,Earthquake,10,5.5,MWB
9/17/16,1:20:18,-2.0829,140.5718,Earthquake,9,6,MWW
9/17/16,2:30:57,-4.4346,102.7537,Earthquake,59.05,5.5,MB
9/17/16,2:31:59,-16.0566,167.4862,Earthquake,31,5.8,MWW
9/18/16,7:17:37,-2.0354,140.4805,Earthquake,10,5.8,MWW
9/20/16,16:21:17,30.5017,142.0478,Earthquake,9,6.1,MWW
9/22/16,16:07:27,-59.4722,-27.4883,Earthquake,8,5.5,MWB
9/22/16,20:06:12,-21.5525,33.4112,Earthquake,10,5.6,MWW
9/23/16,0:14:35,34.4619,141.6368,Earthquake,10,6.2,MWW
9/23/16,22:53:10,6.5717,126.4918,Earthquake,65,6.3,MWW
9/23/16,23:11:21,45.7275,26.6097,Earthquake,92,5.6,MWW
9/24/16,4:02:16,-32.6081,-178.0078,Earthquake,10,5.6,MWW
9/24/16,11:04:30,-1.9534,140.5974,Earthquake,8,5.9,MWW
9/24/16,11:09:44,-1.8499,140.5604,Earthquake,13.76,5.7,MWC
9/24/16,21:07:16,-18.1706,-174.984,Earthquake,202,6.4,MWW
9/24/16,21:28:42,-19.7819,-178.2443,Earthquake,596.4,6.9,MWW
9/25/16,4:28:40,-32.3987,-177.7666,Earthquake,10,5.6,MWW
9/26/16,5:19:58,27.4646,128.578,Earthquake,38,5.7,MWW
9/28/16,16:48:56,12.4417,-86.5146,Earthquake,7.56,5.5,MWW
9/29/16,0:21:10,-35.6012,-103.8967,Earthquake,10,5.5,MWC
10/1/16,0:33:01,-23.6806,-174.9261,Earthquake,10,5.6,MWW
10/4/16,14:00:47,27.8519,141.9442,Earthquake,35,5.7,MWW
10/5/16,20:53:40,7.1427,-34.3336,Earthquake,10,5.5,MWB
10/6/16,15:51:59,22.6258,121.436,Earthquake,14,5.8,MWW
10/6/16,20:57:09,-4.0427,-103.9169,Earthquake,10,5.6,MWB
10/8/16,4:37:41,-36.0277,-101.0092,Earthquake,10,5.6,MWC
10/8/16,19:41:21,-37.1241,178.64,Earthquake,35,5.8,MWW
10/9/16,14:46:27,1.7703,127.449,Earthquake,128,5.8,MWW
10/10/16,8:35:06,-15.372,-174.8198,Earthquake,10,5.6,MWB
10/12/16,3:21:24,-5.4151,153.5054,Earthquake,11,5.6,MWW
10/13/16,20:40:51,-35.4987,-103.9926,Earthquake,10,5.5,MWB
10/15/16,8:03:38,-4.2735,150.3606,Earthquake,442,6.3,MWW
10/15/16,20:14:50,39.8063,20.6463,Earthquake,22,5.5,MWW
10/17/16,6:14:58,-6.0033,148.8871,Earthquake,42,6.8,MWW
10/17/16,7:14:51,32.8959,94.8768,Earthquake,35,5.9,MWW
10/18/16,16:36:42,-23.3265,-179.843,Earthquake,540,5.9,MWW
10/18/16,22:08:14,15.223,-61.5065,Earthquake,146,5.6,MWW
10/19/16,0:26:01,-4.8626,108.1627,Earthquake,614,6.6,MWW
10/20/16,0:09:27,13.3118,-44.8777,Earthquake,10,5.6,MWW
10/20/16,6:25:56,22.2432,143.7548,Earthquake,104.46,5.6,MWW
10/21/16,5:07:23,35.3743,133.8092,Earthquake,5.63,6.2,MWW
